cluster_id,pipeline,n_records,record_ids,title,brand,description,price,priceCurrency
c123,llm_assisted_initial,1,"[""r918""]",ink canon pg-545 nero pixma mg2450/ 2550,,,16.00,eur
c124,llm_assisted_initial,1,"[""r947""]",sony sel-70200g f4 oss,,"sony sel-70200g e-mount camera lens,power and precision throughout the zoom range for e-mount. e-mount 70–200mm power zoom lens with optical steadyshot, f2.8 aperture & two ed glass elements. high image quality and contrast from a g lens quiet power zoom with optical steadyshot maximum... more details",1 349 €,eur
c125,llm_assisted_initial,1,"[""r956""]",sony sel 35mm/f2.8 fe full frame,,,"€799,00",eur
c126,llm_assisted_initial,1,"[""r962""]","plaquettes - road disc, level a1 (17-19) -organic/steel",,"#caracteristiques#• tailles:sram disc brake pads organic/steel sram hydraulic road disc, level ultimate/tlm",0,eur
c127,llm_assisted_initial,1,"[""r981""]",cooler master case h500m haf elements designs,,product details of cooler master mastercase h500m e-atx argb gaming case with four tempered glass side panelsinterchangeable mesh/glass front panel360mm radiator at top and frontrich connectivity with usb 3.1 (gen 2) type-c supporttwo additional pci slots at the rear for vertical gpu positioningnine management covers for clean buildingdedicated water pump/reservoirbracket offers mounting option atop the psu shroudgraphics card support armtwo 200mm addressable rgb fansaddressable rgb controller,399,myr
c128,llm_assisted_initial,1,"[""r982""]","mastercase h500m tempered glass, no psu, e-atx, iron grey, mid tower case",,"mastercase h500m tempered glass, no psu, e-atx, iron grey, mid tower case",323.46,usd
c129,llm_assisted_initial,1,"[""r1003""]",catalyst 2960 plus-48tc-l,,"the cisco® catalyst® 2960-plus series switches are fixed-configuration fast ethernet switches (figure 1) that provide enterprise-class layer 2 switching for branch offices, conventional workspaces, and infrastructure applications. they enable reliable and secure operations with lower total cost of ownership through a range of cisco ios® software features, including cisco catalyst smartoperations. for more detail: https://www.cisco.com/c/en/us/support/switches/catalyst-2960-plus-48tc-l-switch/model.html",17982.22,hkd
c13,llm_assisted_initial,2,"[""r55"", ""r56""]",diver 300m 42mm steel sedna gold on rubber strap 210.22.42.20.01.002,omega,reference number 210.22.42.20.01.002 gold/steel automatic year 2020 watch with original box watch with original papers 42mm,38900,usd
c130,llm_assisted_initial,2,"[""r1017"", ""r1150""]","hdd extern wd my passport, 1tb, 2,5"" usb 3.0, negru,",,"hdd extern wd, 1tb, my passport, 2,5"" usb 3.0, negru,",628.5714,ron
c131,llm_assisted_initial,1,"[""r1038""]",memória ram kingston_valueram ddr3 hyperx 1600mhz hx316c10f/8,,ddr3 hyperx 8gb 1600mhzcl10 fury blue series,37.64,eur
c132,llm_assisted_initial,1,"[""r1044""]",hikvision-ds-7216hqhi-k1 (turbo hd 4.0)1080p 4mp lite,,support h.265 pro+/h.265 pro/h.265 video compression support hdtvi/ahd/cvi/cvbs/ip video input audio via coaxial cable max. 6/12/24 ip cameras input (up to 6 mp) max. 800 m for 1080p and 1200 m for 720p hdtvi signal transmission up to 10 tb capacity per hdd,715.00,aed
c133,llm_assisted_initial,1,"[""r1045""]",dvr 16 canaux 1080p 1u h.265,,,270000,xof
c134,llm_assisted_initial,3,"[""r1050"", ""r1052"", ""r1054""]",epson t580500 light cyan 80ml ultra chrome stylus pro 3800 / 3880,,epson light cyan ink cartridge for use in epson stylus pro 3800 machines. oem code c13t580500.,6.012e1,gbp
c135,llm_assisted_initial,1,"[""r1058""]",ubiquiti networks uap-ac-m-pro 1300mbit/s power over ethernet (poe) wit wlan toegangspunt,,"scalable enterprise wi-fi managementunifi is the revolutionary wi-fi system that combines enterprise performance, unlimited scalability, and a central management controller. the unifi ac mesh aps have a refined industrial design and can be easily installed using the included mounting hardware.easily accessible through any standard web browser, the unifi controller software is a powerful software engine ideal for high-density client deployments requiring low latency and high uptime performance.use the unifi controller software to quickly configure and administer an enterprise wi-fi network – no special training required. rf map and performance features, real-time status, automatic uap device detection, and advanced security options are all seamlessly integrated.featuressave money and save time unifi comes bundled with a non-dedicated software controller that can be deployed on an on-site pc, mac, or linux machine; in a private cloud; or using a public cloud service. you also have the option of using the unifi cloud key with built-in software.powerful hardwarethe unifi ac mesh aps feature wi-fi 802.11ac with plug & play mesh technology.intuitive unifi controller software configure and manage your aps with the easy-to-learn user interface.expandable unlimited scalability: build wireless networks as big or small as needed. start with one and expand to thousands while maintaining a single unified management system.",1.00895e3,eur
c136,llm_assisted_initial,1,"[""r1065""]",spd sl cleats - pair - fixed cleat / black & red,,repacement cleats for all shimano spd-sl pedals.supplied with fixing bolts.sm-sh10 - red & black - fixed cleat.sm-sh11 - yellow & black - self aligning.sm-sh12 - blue & black - front pivot centre.,15.99,gbp
c137,llm_assisted_initial,1,"[""r1068""]",datatraveler microduo - cl usb - 64 go - usb 3.9,,kingston datatraveler microduo - cl usb - 64 go - usb 3.9,37.704,eur
c138,llm_assisted_initial,1,"[""r1069""]",pendrive kingston mini flash drive dtse9g2/64gb,,pen drive 64gb datatraveler se9 g2 usb 3.0 (metal casing),11.85,eur
c139,llm_assisted_initial,1,"[""r1089""]","intel core i3 7100 3.9 ghz, 3mb, socket 1151",,"intel core i3 7100 3.9 ghz, 3mb, socket 1151",1356.00,sek
c14,llm_assisted_initial,1,"[""r57""]",seamaster diver 300m 18ct sedna gold automatic men’s watch,,,5840,gbp
c140,llm_assisted_initial,1,"[""r1096""]","sandisk extreme microsdxc,v30,u3,c10,a2,uhs-i,160mb/s r,90mb/sw,4x6,sdadaptor,lifetimelimited",,"mpn: sdsqxa1-256g-gn6mavendor:sandisksandisk extreme microsdxc,v30,u3,c10,a2,uhs-i,160mb/s r,90mb/sw,4x6,sdadaptor,lifetimelimitedsandisk extreme microsdxc,u3,c10,a2,uhs-i,160mb/s r,90mb/sw,4x6,sdadaptor,lifetimelimited",88.00,aud
c141,llm_assisted_initial,1,"[""r1121""]",es-16-150wubiquiti 16 port poe edgeswitch 150 watt,,,1.98,ghs
c142,llm_assisted_initial,1,"[""r1130""]",tarjeta de red pci express x1 inalambrica tp-link wireless 802.11n/g/b150mbps antena desmonta 2dbi,,,189.1728,mxn
c143,llm_assisted_initial,1,"[""r1132""]",tp-link 150mbit-wlan-lite -n-pci express x1 adapter,,tp-link 150mbit-wlan-lite -n-pci express x1 adapter,127.20,sek
c144,llm_assisted_initial,1,"[""r1133""]","adaptador wifi n pci express 150 mbps 20dbm, 802.11b/g/n chipset atheros, 1 antena 2 dbi desmontable.",,"adaptador wifi n pci express 150 mbps 20dbm, 802.11b/g/n chipset atheros, 1 antena 2 dbi desmontable.",54,pen
c145,llm_assisted_initial,1,"[""r1167""]",epson singlepack cyan 18xl claria home ink,,epson singlepack cyan 18xl claria home ink,14.44,gbp
c146,llm_assisted_initial,1,"[""r1175""]",32oz (946ml) wide mouth 2.0,,"fresh look for a fan favourite. big enough for a whole day on the water or in the trails, our 32oz (946ml) wide mouth bottle is made with professional-grade stainless steel and a wider opening for faster fill. we couldn’t think of a bottle more deserving of a refresh, so we’ve elevated the silhouette and simplified design without compromising one degree of performance. and our color last™ powder coat is dishwasher safe for even more convenience. cold stays ice cold for 24 hours, and hot stayssteaming for 12 — just like always. product benefits ideal size for all-day hydration fits...",79.99,nzd
c147,llm_assisted_initial,1,"[""r1189""]","apc smt1000i smart-ups 1000va lcd 230v. apc smart-ups, 670watts/1000va ingresso 230v/uscita 230v interface port db-9 rs-232 smartslot, usb",,,569.43,
c148,llm_assisted_initial,1,"[""r1202""]",toner brother tn-241mhl-3140/50/70,,toner brother tn-241m magenta,69.8,eur
c149,llm_assisted_initial,1,"[""r1211""]",router - ac1200 - dual band - wlan - gigabit,,,60.8,eur
c15,llm_assisted_initial,1,"[""r62""]","bicycle chain, cn-hg601-11, for 11-speed (road/mtb/e-bike compatible), 116 links(w/quick link, sm-cn900-11), ind.pack",,super narrow lightweight 11-speed hg-ev symmetrical design chain for smooth shifts and maximum durability.,44.99,cad
c150,llm_assisted_initial,1,"[""r1222""]",pfi-207 bkcanon ipf680/685/780/785 (300ml) 8789b001,,,,
c151,llm_assisted_initial,1,"[""r1256""]",spd sl cleats - pair - self aligning / black & yellow,,repacement cleats for all shimano spd-sl pedals.supplied with fixing bolts.sm-sh10 - red & black - fixed cleat.sm-sh11 - yellow & black - self aligning.sm-sh12 - blue & black - front pivot centre.,15.99,gbp
c152,llm_assisted_initial,1,"[""r1263""]","wd-elements hdd - 2to - 2.5 - usb 3\""",,,0.00,eur
c153,llm_assisted_initial,1,"[""r1274""]","apple jack 3,5mm / lightning biela (mmx62zm/a)",,"apple jack 3,5mm / lightning biela (mmx62zm/a)",9.90,czk
c154,llm_assisted_initial,1,"[""r1284""]",transceiver cisco sfp-10g-sr-s=,,"10gbase-sr sfp module, enterprise-class",2880,brl
c155,llm_assisted_initial,1,"[""r1286""]",alcatel-lucent enterprise - 10g-sr sfp+ transceiver,,alcatel-lucent enterprise 10g-sr sfp+ transceiver (sfp-10g-sr),3332.00,nok
c156,llm_assisted_initial,1,"[""r1287""]",cisco systems - cisco gbic sfp-10g-sr-s= 10g/lc sr/sfp+ sfp-10g-sr-s=,,cisco gbic sfp-10g-sr-s= 10g/lc sr/sfp+,3.4083e2,eur
c157,llm_assisted_initial,1,"[""r1301""]",d-link/net/24x1gb poe switch /+ 4 sfp/l2/rm,,d-link 24 poe 10/100/1000 ports + 4 gigabit sfp ports web smart switch/ 48 gbps switching capacity/ fanless/ reset button x 1/ 13-inch/ 1u desktop,7689.19,zar
c158,llm_assisted_initial,6,"[""r1302"", ""r1303"", ""r1304"", ""r1305"", ""r1306"", ""r1307""]","lexmark x945x2 x945x2kg black compatible high yield toner cartridge x940e, x945e",lexmark,product specificationconditionoem equivalent with new & recycled components.warrantyone year warrantypage yield36000color(s)blackreplaces the following manufacturer numbers:x945x2kgcompatible with the following printer models:x940ex945e,1.7588e2,usd
c159,llm_assisted_initial,1,"[""r1331""]","sandisk extremepro sd 32gb,uhs-ii, read up to 300mb/s , write up to 260mb/s , for super-fast continuous burst mode shots, maximum post-production workflow efficiency, and high-performance video recording",,"sandisk extremepro sd 32gb,uhs-ii, read up to 300mb/s , write up to 260mb/s , for super-fast continuous burst mode shots, maximum post-production workflow efficiency, and high-performance video recording",1.3494e2,nzd
c16,llm_assisted_initial,15,"[""r84"", ""r85"", ""r86"", ""r87"", ""r88"", ""r89"", ""r303"", ""r304"", ""r305"", ""r468"", ""r469"", ""r470"", ""r471"", ""r472"", ""r473""]",garmin fenix 6x pro sapphire | carbon grey dlc | black rubber strap 010-02157-11,garmin,high grade multisport gps smartwatch,52980.00,gbp
c160,llm_assisted_initial,1,"[""r1363""]",butuc pedalier shimano deore xt bb-mt800,,2 rulmentitub internadaptor shimano tl-fc25 incluspentru cadre de 68 mm / 73 mm.,100.00,ron
c161,llm_assisted_initial,6,"[""r1380"", ""r1381"", ""r1382"", ""r1383"", ""r1384"", ""r1385""]",chaqueta new era nfl new england patriots bomber,,,1.199e2,eur
c162,llm_assisted_initial,1,"[""r1396""]",dlink dgs-1100-08p switch 8port poe giga,,"description:powerful and ?exible networking solution for small, medium, and enterprise businesses.8 x 10/100/1000base-t poe portssupports ieee 802.3at poecompact design for convenient placementfanless design for silent operationinnovative d-link green energy saving featurescomplete web interface for comprehensive switch managementspecificationsport-based bandwidth control: yesclass of service (cos): yes802.3x flow control: yeshead-of-line (hol) blocking prevention: yesstore-and-forwarding: yescomply with rohs 6: yesenergy efficiency ethernet (eee): yes1000base-t poe interface: 8auto mdi/mdix: yes10/100/1000base-t poe ports: 8cpu speed: 62.5 mhzdram size: 48k bytesflash memory size: 2 mbpacket buffer size: 1.5 mbitsfan: fanlessjumbo frame: 9216 bytesloopback detection (lbd): yesmac address table size: 4160igmp snooping: yesmax igmp snooping groups: 128link aggregation group per device: 2 (static port trunk)max port per link aggregation group: 4 (static port trunk) only port 1-4 for group 1 only port 5-8 for group 2snmp; yesweb-based gui: yessnmp trap: yesd-link discover protocol (ddp): yesdhcp/bootp client: yesd-link network assistant: yesport mirroring: yescable diagnostics: yesswitch capacity: 16 gbpsmax. packet forwarding rate: 11.9 mppsmaximum poe budget: 64wpoe budget: 64 wrate limiting: yespower input ac:100 ~ 240 v (54v/1.574a power adapternumber of queue: 4queue handling: yesstrict priority queue (spq): yesweighted round robin (wrr): yesport security: yesbroadcast/multicast/unicast storm control: yestraffic segmentation: yes802.1d spanning tree (stp): yes802.1w rapid spanning tree (rstp); yessurge/lightning protection (ac power inet): 2kvsurge/lightning protection (all ethernet ports): 1kvdimension: 171 × 97.8 × 28.6 mmweight: 0.433 kgoperation temperature: 0 ~ 40 °cstorage temperature: - 40 ~ 70 °coperation humidity: 0% ~ 90% rhstorage humidity: 0% ~ 95% rhmaximum power consumption: 77.9 w (poe on) <br>4.6 w (poe off)operating altitude: 2000mstandby power consumption: 2.0 wmaximum heat dissipation: 265.85 btu/hracoustic: 0 dbmtbf: 786,841 hours802.1q vlan: yesvlan groups: 32port-based vlan: yesvoice vlan: static voice vlan onlysurveillance vlan: yesasymmetric vlan: yes",145,gbp
